 name, reviews, rating, fulladdr, latitude, longitude, categories, working_days, service_options
Osteria la Tarantola,351,4,Strada provinciale. 26834 Cadilana LO,45.3341064,9.5422344,Restaurant,Monday:5:40 AM–12 AM .Tuesday:5:40 AM–12 AM .Wednesday:5:40 AM–12 AM .Thursday:5:40 AM–12 AM .Friday:5:40 AM–12 AM .Saturday:6 AM–12 AM .Sunday:Closed ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Ristorante Megu,613,4,Viale Piacenza. 40. 26900 Lodi LO,45.2998581,9.5141459,Chinese restaurant.Japanese restaurant.Restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:30 PM .Sunday:12–3 PM & 7–11:30 PM ,No-contact delivery & Delivery & Takeaway & Dine-in
Ristorante Megu,613,4,Viale Piacenza. 40. 26900 Lodi LO,45.2998581,9.5141459,Chinese restaurant.Japanese restaurant.Restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:30 PM .Sunday:12–3 PM & 7–11:30 PM ,No-contact delivery & Delivery & Takeaway & Dine-in
Ristorante Megu,613,4,Viale Piacenza. 40. 26900 Lodi LO,45.2998581,9.5141459,Chinese restaurant.Japanese restaurant.Restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:30 PM .Sunday:12–3 PM & 7–11:30 PM ,No-contact delivery & Delivery & Takeaway & Dine-in
Ristorante Megu,613,4,Viale Piacenza. 40. 26900 Lodi LO,45.2998581,9.5141459,Chinese restaurant.Japanese restaurant.Restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:30 PM .Sunday:12–3 PM & 7–11:30 PM ,No-contact delivery & Delivery & Takeaway & Dine-in
Ristorante Megu,613,4,Viale Piacenza. 40. 26900 Lodi LO,45.2998581,9.5141459,Chinese restaurant.Japanese restaurant.Restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:12–3 PM & 7–11:30 PM .Wednesday:12–3 PM & 7–11:30 PM .Thursday:12–3 PM & 7–11:30 PM .Friday:12–3 PM & 7–11:30 PM .Saturday:12–3 PM & 7–11:30 PM .Sunday:12–3 PM & 7–11:30 PM ,No-contact delivery & Delivery & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
McDonald's Lodi Tangenziale Est,2349,4,Nuova Tang. Est. 26900 Lodi LO,45.3009086,9.5227816,Fast food restaurant.Breakfast restaurant.Hamburger restaurant.Restaurant,Monday:7 AM–1 AM .Tuesday:7 AM–1 AM .Wednesday:7 AM–1 AM .Thursday:7 AM–1 AM .Friday:7 AM–4 AM .Saturday:7 AM–4 AM .Sunday:7 AM–1 AM ,Outdoor seating & Delivery & Drive-through & Takeaway & Dine-in
Bar Ponte Di Spagnuolo Antonio,11,3.9,Via Po. 5. 26900 Lodi LO,45.3191177,9.5144922,Bar,not provided,Dine-in
Bar Ponte Di Spagnuolo Antonio,11,3.9,Via Po. 5. 26900 Lodi LO,45.3191177,9.5144922,Bar,not provided,Dine-in
Ammar Pizza Kebab,19,3.9,Corso Adda. 104. 26900 Lodi LO,45.3172409,9.507157,Kebab shop,Monday:11 AM–3 PM & 5–11:59 PM .Tuesday:11 AM–3 PM & 5–11:59 PM .Wednesday:11 AM–3 PM & 5–11:59 PM .Thursday:11 AM–3 PM & 5–11:59 PM .Friday:11 AM–3 PM & 5–11:59 PM .Saturday:11 AM–3 PM & 5 PM–1 AM .Sunday:11 AM–3 PM & 5–11:59 PM ,Delivery & Takeaway & Dine-in
Ammar Pizza Kebab,19,3.9,Corso Adda. 104. 26900 Lodi LO,45.3172409,9.507157,Kebab shop,Monday:11 AM–3 PM & 5–11:59 PM .Tuesday:11 AM–3 PM & 5–11:59 PM .Wednesday:11 AM–3 PM & 5–11:59 PM .Thursday:11 AM–3 PM & 5–11:59 PM .Friday:11 AM–3 PM & 5–11:59 PM .Saturday:11 AM–3 PM & 5 PM–1 AM .Sunday:11 AM–3 PM & 5–11:59 PM ,Delivery & Takeaway & Dine-in
Ammar Pizza Kebab,19,3.9,Corso Adda. 104. 26900 Lodi LO,45.3172409,9.507157,Kebab shop,Monday:11 AM–3 PM & 5–11:59 PM .Tuesday:11 AM–3 PM & 5–11:59 PM .Wednesday:11 AM–3 PM & 5–11:59 PM .Thursday:11 AM–3 PM & 5–11:59 PM .Friday:11 AM–3 PM & 5–11:59 PM .Saturday:11 AM–3 PM & 5 PM–1 AM .Sunday:11 AM–3 PM & 5–11:59 PM ,Delivery & Takeaway & Dine-in
Ammar Pizza Kebab,19,3.9,Corso Adda. 104. 26900 Lodi LO,45.3172409,9.507157,Kebab shop,Monday:11 AM–3 PM & 5–11:59 PM .Tuesday:11 AM–3 PM & 5–11:59 PM .Wednesday:11 AM–3 PM & 5–11:59 PM .Thursday:11 AM–3 PM & 5–11:59 PM .Friday:11 AM–3 PM & 5–11:59 PM .Saturday:11 AM–3 PM & 5 PM–1 AM .Sunday:11 AM–3 PM & 5–11:59 PM ,Delivery & Takeaway & Dine-in
Ammar Pizza Kebab,19,3.9,Corso Adda. 104. 26900 Lodi LO,45.3172409,9.507157,Kebab shop,Monday:11 AM–3 PM & 5–11:59 PM .Tuesday:11 AM–3 PM & 5–11:59 PM .Wednesday:11 AM–3 PM & 5–11:59 PM .Thursday:11 AM–3 PM & 5–11:59 PM .Friday:11 AM–3 PM & 5–11:59 PM .Saturday:11 AM–3 PM & 5 PM–1 AM .Sunday:11 AM–3 PM & 5–11:59 PM ,Delivery & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Tadim,51,3.9,Via Borgo Adda. 80. 26900 Lodi LO,45.3150685,9.5118342,Restaurant,Monday:11 AM–12 AM .Tuesday:11 AM–12 AM .Wednesday:11 AM–12 AM .Thursday:11 AM–12 AM .Friday:11 AM–12 AM .Saturday:11 AM–12 AM .Sunday:11 AM–12 AM ,Outdoor seating & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Pizza Channel,201,3.9,Viale Pavia. 58. 26900 Lodi LO,45.3050211,9.4906838,Pizza delivery.Pizza restaurant,Monday:Closed .Tuesday:11 AM–2:30 PM & 6–9:45 PM .Wednesday:11 AM–2:30 PM & 6–9:45 PM .Thursday:11 AM–2:30 PM & 6–9:45 PM .Friday:11 AM–2:30 PM & 6–9:45 PM .Saturday:11 AM–2:30 PM & 6–9:45 PM .Sunday:6–9:45 PM ,Kerbside pickup & No-contact delivery & Delivery & Takeaway & Dine-in
Calicantus Food,351,3.9,Corso Giuseppe Mazzini. 18. 26900 Lodi LO,45.3087829,9.5062458,Pizza restaurant.Restaurant,Monday:12–3 PM & 7–11 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11 PM .Thursday:12–3 PM & 7–11 PM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7–11 PM .Sunday:12–3 PM & 7–11 PM ,Delivery & Takeaway & Dine-in
Calicantus Food,351,3.9,Corso Giuseppe Mazzini. 18. 26900 Lodi LO,45.3087829,9.5062458,Pizza restaurant.Restaurant,Monday:12–3 PM & 7–11 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11 PM .Thursday:12–3 PM & 7–11 PM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7–11 PM .Sunday:12–3 PM & 7–11 PM ,Delivery & Takeaway & Dine-in
Calicantus Food,351,3.9,Corso Giuseppe Mazzini. 18. 26900 Lodi LO,45.3087829,9.5062458,Pizza restaurant.Restaurant,Monday:12–3 PM & 7–11 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11 PM .Thursday:12–3 PM & 7–11 PM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7–11 PM .Sunday:12–3 PM & 7–11 PM ,Delivery & Takeaway & Dine-in
Calicantus Food,351,3.9,Corso Giuseppe Mazzini. 18. 26900 Lodi LO,45.3087829,9.5062458,Pizza restaurant.Restaurant,Monday:12–3 PM & 7–11 PM .Tuesday:Closed .Wednesday:12–3 PM & 7–11 PM .Thursday:12–3 PM & 7–11 PM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7–11 PM .Sunday:12–3 PM & 7–11 PM ,Delivery & Takeaway & Dine-in
