name,reviews,rating,fulladdr,latitude,longitude,categories
Sorisi,113,4.4,Via Gaspare Gozzi. 201. 00145 Roma RM,41.8516479,12.4776489,Restaurant Magna
Le 7 Meraviglie,113,4.2,Via Cassia. 664. 00189 Roma RM,41.9641106,12.4460571,Cake shop.Bar.Ice cream shop.Small plates restaurant Magna
PIZZABOX7,113,4.1,Via Stefano Oberto Mercato Rionale. 00173 Roma RM,41.8513429,12.5865458,Market.Pizza restaurant.Pizza takeaway Magna
Arte Pizza S.R.L.S,113,3.9,Via Ugo Ojetti. 94. 00137 Roma RM,41.9440924,12.5507228,Pizza restaurant Magna
Paloma Restaurante,114,3.9,Via Flaminia. 515. 00191 Roma RM,41.9411523,12.4702819,Restaurant Magna
'NA PIZZA E VIA!,115,4.8,Via Albano. 78. 00179 Roma RM,41.8685251,12.53094,Pizza restaurant.Pizza delivery.Pizza takeaway Magna
MINE - Enoteca/Aperibar/Bistrobottega,115,4.7,Via Flaminia. 732b. 00191 Roma RM,41.9451034,12.4729543,Restaurant Magna
Quattro Spicchi,115,4.5,Viale Pinturicchio. 208. 00196 Roma RM,41.9282257,12.4623399,Pizza restaurant.Pizza takeaway Magna
Bar L'incontro Di Filetti Monia,115,4.4,Via dei Colombi. 66. 00169 Roma RM,41.8694136,12.593461,Bar.Bistro.Deli Magna
EnGió Pizza,115,4.4,Via Giuseppe Gregoraci. 55. 00173 Roma RM,41.8440939,12.5992225,Pizza restaurant Magna
Mimmo's Pizza,115,4.1,Via della Farnesina. 169. 00135 Roma RM,41.9422532,12.4610083,Pizza restaurant Magna
La Piadineria,115,4.1,Via Leone IV. 93. 00192 Roma RM,41.9091439,12.45544,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Small plates restaurant.Traditional restaurant Magna
Ristorante Shangai Cucina Cinese E Giapponese Domicilio,115,4,Via Riccardo Pitteri. 56. 00177 Roma RM,41.8943057,12.5476989,Chinese restaurant.Japanese restaurant Magna
Pizzeria Da Marco,116,4.6,Via Francesco Gentile. 111. 00173 Roma RM,41.8550332,12.5879266,Pizza restaurant Magna
My Ale,116,4.6,Via dei Cappellari. 74. 00186 Roma RM,41.8969566,12.4698263,Restaurant Magna
Rico Perú ristorante latinoamericano,116,4.6,Via Emanuele Filiberto. 279. 00185 Roma RM,41.8883603,12.5075677,Latin American restaurant Magna
Nonsolopasta,116,4.4,Via della Stelletta. 21A. 00186 Roma RM,41.901508,12.47593,Ligurian restaurant.Italian restaurant.Northern Italian restaurant Magna
Sogni Di Pizza,116,4.3,Via Francesco Selmi. 103. 00156 Roma RM,41.9300636,12.5700594,Pizza restaurant Magna
Premiata panineria,116,4.1,Via Fanfulla da Lodi. ingresso per Spirito. 53. 00176 Roma RM,41.8892016,12.5305142,Sandwich shop.Cocktail bar.Hamburger restaurant.Takeout restaurant Magna
Panzerotto Chic,117,4.2,Via Giacomo Bresadola. 46. 00171 Roma RM,41.8929456,12.5611854,Pizza restaurant.Food producer.Pizza delivery.Pizza takeaway Magna
Ristorante Huaqiao 罗马华侨饭店,117,4,Via Giovanni Giolitti. 189. 00185 Roma RM,41.897874,12.5044981,Restaurant.Chinese restaurant Magna
Alice Pizza Dima Shopping Bufalotta,118,4.4,Via Dario Niccodemi. 99. 00137 Roma RM,41.9578099,12.5488061,Pizza restaurant Magna
Capatoast - Roma Gran Roma,118,4.2,V.le Marisa Bellisario. 00155 Roma RM,41.8842273,12.6070586,Fast food restaurant.Restaurant.Sandwich shop Magna
Poppy - Frascati I Food&Beverage. Coffee&Cocktail Bar,118,4.2,Via di Colle Pizzuto. 58. 00044 Frascati RM,41.8226202,12.6587157,Restaurant.Gastropub.Pool hall.Espresso bar.Small plates restaurant.Tobacco shop Magna
PRIMA LA MATERIA,119,4.9,Via Cesare Baronio. 24. 00179 Roma RM,41.8743987,12.5220996,Pizza takeaway.Bakery.Italian restaurant.Pizza restaurant.Vegan restaurant.Vegetarian restaurant Magna
Osprey Pub,119,4.7,Via Luigi Poletti. 10. 00196 Roma RM,41.9300254,12.4646487,Beer hall.Gastropub.Pub.Restaurant Magna
Bhabi'Restaurant بھابھی ریسٹورنٹ,119,4.4,Via Policastro. 15. 00177 Roma RM,41.8827984,12.5437341,Restaurant Magna
Pizza alla Pala,119,3.5,Via della Stazione Ostiense. 11. 00154 Roma RM,41.8735556,12.4807172,Pizza restaurant.Pizza takeaway.Restaurant Magna
Sikulo Food Specialità siciliane e Italiane via urbana 15,120,4.7,Via Urbana. 15. 00184 Roma RM,41.8968538,12.4945251,Fast food restaurant Magna
Cugino,120,4.5,The Hoxton. Rome. L.go Benedetto Marcello. 220. 00198 Roma RM,41.9183111,12.4975224,Restaurant.Bar.Breakfast restaurant.Cafe Magna
Billy Tacos - Roma (Euroma2),120,2.9,Viale dell'Oceano Pacifico. 83 c/o C.C. Euroma 2. 00144 Roma RM,41.8170642,12.459625,Fast food restaurant Magna
Hono - Cuisine Concept,121,4.2,Via Tacito. 14 / 16. 00165 Roma RM,41.907966,12.4670152,Sushi restaurant Magna
Ristorante La Boca - Argentin Grill,121,4,Viale Giorgio De Chirico. 128. 00155 Roma RM,41.8955466,12.5890792,Grill.Pizza restaurant.Restaurant.Seafood restaurant Magna
La Piadineria,121,3.2,Maximo Shopping Center. Via Laurentina. 865. 00143 Roma RM,41.8076447,12.4852147,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant Magna
Tastevin Ristorante Enoteca,122,4.5,Via Ciro Menotti. 16-18. 00195 Roma RM,41.9154638,12.4681041,Restaurant Magna
Fritti & Buoni,122,4.2,Via Collegiove. 5. 00189 Roma RM,41.9711123,12.436939,Restaurant.Fast food restaurant.Hamburger restaurant Magna
Fraschetta del Borgo,122,4.2,Borgo Pio. 67. 00193 Roma RM,41.9037599,12.4599374,Italian restaurant.Deli.Pizza takeaway.Salad shop Magna
La Piccola Capitale,122,4.2,Viale Jonio. 310. 00141 Roma RM,41.9460451,12.5296563,Chinese restaurant Magna
Mamma Mia Pizza Kebab Grill,123,5,Via del Torraccio di Torrenova. 132. 00133 Roma RM,41.8702981,12.6236823,Restaurant Magna
Rosso Pizza,123,4.8,Via Cesare Fracassini. 8a. 00196 Roma RM,41.9237539,12.4705088,Pizza restaurant.Pizza delivery Magna
ACCUSI - Pizzeria Osteria,123,4.5,Via Enzo Benedetto. 26. 00173 Roma RM,41.8323767,12.5818165,Pizza restaurant Magna
Le Papere,123,4.2,Via del Casale di S. Basilio. 211/213. 00156 Roma RM,41.934291,12.5836463,Restaurant Magna
Hu’s Restaurant,123,3.2,Via Conte Verde. 36/38. 00185 Roma RM,41.8934698,12.5067029,Chinese restaurant Magna
Zeit W Zaatar,124,4.9,Via degli Olivi. 49. 00171 Roma RM,41.8869684,12.566829,Vegan restaurant Magna
Salt N Pepper Ristorante Sud Indiano,124,4.4,Via Veio. 45. 00183 Roma RM,41.8839505,12.509623,South Indian restaurant Magna
Fishing Club,125,4.4,al 2° Piano nel Centro Commerciale Maximo. Via Laurentina. 865. 00143 Roma RM,41.8072997,12.4858027,Seafood restaurant Magna
Osteria Navona,125,4.4,Via di Santa Maria dell'Anima. 18. 00186 Roma RM,41.8992551,12.472345,Restaurant.Chophouse restaurant.Cocktail bar.Pizza restaurant.Seafood restaurant.Small plates restaurant Magna
Ristorante Il Fantino,126,4.7,Via di S. Angelo in Pescheria. 13/14. 00186 Roma RM,41.8928122,12.4786254,Roman restaurant Magna
"Pizze tonde (stesso indirizzo di ""Mari Sergio"")",126,4.7,Via Montasio. 89. 00141 Roma RM,41.9395995,12.5406034,Pizza restaurant.Italian restaurant Magna
Village Cinema - Restaurants,126,4.1,Via Salvatore Rebecchini. 00148 Roma RM,41.8151778,12.411375,Restaurant Magna
VINNICO Wine Bar,127,4.7,Via Marziale. 16. 00136 Roma RM,41.9122797,12.4429675,Small plates restaurant.Hamburger restaurant.Restaurant.Wine bar Magna
Mojo - Ristorante & Cocktail Lounge,127,4.4,Via Anagnina. 449. 00118 Roma RM,41.8113222,12.6245955,Restaurant Magna
La Pizza A Casa - Torre Maura,127,3.9,Via del Fringuello. 46. 00169 Roma RM,41.8702925,12.5970137,Pizza restaurant Magna
MANGIO,128,4.8,Via Monte delle Capre. 33g. 00148 Roma RM,41.8447783,12.4325533,Pizza restaurant.Southern Italian restaurant Magna
Zi pizza,128,4.5,Via Settimio di Vico. 43. 00169 Roma RM,41.8641688,12.5828254,Pizza restaurant.Meal delivery.Pizza takeaway Magna
iBirrattieri Saxa Rubra - Pub Roma Nord - Pizzeria,128,4.5,Vicolo di Quarto Peperino. 4. 00188 Roma RM,41.9788673,12.489335,Pizza restaurant.Bar.Beer garden.Beer hall.Chophouse restaurant.Coffee shop.Espresso bar.Gastropub.Hamburger restaurant.Pub Magna
Semplice - Fast food genuino,128,4.4,Via Prenestina. 393. 00132 Roma RM,41.8951031,12.5608372,Pizza takeaway.Cafeteria.Pizza delivery Magna
Teglia Rè,129,4.7,Via Elvira Notari. 6. 00138 Roma RM,41.9809933,12.5212115,Pizza takeaway Magna
El Porteño Gourmet,130,4.6,Via dell'Umiltà. 36. 00187 Roma RM,41.8993978,12.4823987,Argentinian restaurant Magna
Cucina Cinese Ming Zhu,130,4.5,Via Oderisi da Gubbio. 223. 00146 Roma RM,41.8634471,12.4645426,Chinese restaurant Magna
SEMENTI LA PIZZA,130,4.4,Piazzale di Ponte Milvio. 18. 00135 Roma RM,41.9375679,12.4656372,Pizza restaurant Magna
Talentino Osteria,130,4.3,Via Dario Niccodemi. 35. 00137 Roma RM,41.952945,12.5478313,Italian restaurant Magna
Ristorante DC 26,131,4.1,Via Giovanni Pittaluga. 22/26. 00159 Roma RM,41.9001115,12.535907,Japanese restaurant.Chinese restaurant.Sushi restaurant Magna
Babul Restaurant and Sweets,131,3.8,Circonvallazione Gianicolense. 109a. 00152 Roma RM,41.870624,12.4501478,Restaurant Magna
Friendo Roma,132,4.7,Largo delle Sette Chiese. 10. 00145 Roma RM,41.8607616,12.4862771,Restaurant Magna
宽窄巷子-中央火车站店 Xiangzi Chinese restaurant,132,4.2,Via Giovanni Amendola. 18. 00185 Roma RM,41.9001553,12.4995729,Chinese restaurant.Asian restaurant.Dim sum restaurant.Dumpling restaurant.Sichuan restaurant Magna
Barretta Pesce e Porchetta,133,4.7,Via del Governo Vecchio. 90. 00186 Roma RM,41.8980349,12.4713972,Italian restaurant Magna
Pizzeria Teja - Maximo,133,4.7,2° Piano Area Food del CC Maximo. Via Laurentina. 865. 00143 Roma RM,41.8073693,12.4856762,Pizza restaurant Magna
Molino bakery bar & cucina,133,4.4,Via Riano. 11. 00191 Roma RM,41.9386536,12.4692525,Restaurant Magna
Bar Belei Roma,134,4.4,Via Bellegra. 55. 00171 Roma RM,41.8930784,12.5568656,Bar.Bistro.Deli Magna
L'Angolo del Grillo,134,4,Via del Casale di S. Basilio. 27. 00156 Roma RM,41.9447106,12.5688358,Italian restaurant.Pizza restaurant Magna
M&G The Restaurant,134,4,Via degli Scolopi. 31. 00136 Roma RM,41.9326304,12.4336466,Italian restaurant Magna
331 piadineria,135,4.8,Via Cimone. 51. 00141 Roma RM,41.9337934,12.5370861,Piadina restaurant Magna
Verve Restaurant,135,4.7,Via Giulia. 131. 00186 Roma RM,41.8974309,12.467203,Italian restaurant Magna
Polpettas,135,4.5,Via Maia. 18. 00175 Roma RM,41.8654933,12.5473237,Restaurant.Beer store.Fast food restaurant.Meat products store.Soft drinks shop.Vegetarian restaurant Magna
Bar pasticceria Casoria,135,4.4,Viale Antonio Ciamarra. 59. 00173 Roma RM,41.8489377,12.5905843,Bar Magna
Pulejo ristorante,136,4.8,Via dei Gracchi. 31. 00192 Roma RM,41.9072148,12.4595928,Fine dining restaurant Magna
Antica Domus,136,3.5,Via di S. Giovanni in Laterano. 6. 00184 Roma RM,41.8899717,12.4944132,Italian restaurant.Bar.Pizza restaurant Magna
Calipé,137,4.8,Viale Pinturicchio. 40. 00196 Roma RM,41.9325141,12.4663697,Restaurant.Wine bar Magna
Filly Caffè Pasticceria Gelateria Aperitivi,137,4.7,Viale Furio Camillo. 66. 00181 Roma RM,41.8758856,12.5250053,Cake shop.Sundae restaurant Magna
Giano Restaurant,137,4.7,Via Liguria. 28. 00187 Roma RM,41.9062203,12.4885152,Italian restaurant Magna
Cantina Pierazzuoli,137,4.6,Via Pietro Borsieri. 7A. 00195 Roma RM,41.913008,12.4613431,Italian restaurant Magna
Wang Chao Gin,137,4.4,Via dei Camporese. 20. 00196 Roma RM,41.92663,12.4636425,Restaurant.Chinese restaurant Magna
Bar L'atollo Roma,137,4.2,Viale Vicopisano. 47. 00146 Roma RM,41.8466229,12.4601578,Bar.Deli.Small plates restaurant Magna
Cody Pokè • Sushi,137,4,Via Antonio Serra. 74. 00191 Roma RM,41.941942,12.4743839,Sushi restaurant Magna
Il Tempio di Bacco - Osteria. Fraschetta,137,3.5,Via Regina Margherita. 35. 00044 Frascati RM,41.8098613,12.6806753,Italian restaurant Magna
Bottega Romano,138,4.7,Via Taranto. 8/10/12. 00182 Roma RM,41.8851206,12.5119941,Italian restaurant.Small plates restaurant Magna
Mama Restaurant Roma,138,4.1,Via Luigi Rizzo. 20. 00136 Roma RM,41.909071,12.4460822,Restaurant Magna
Ristorante Al Circolo,139,4.7,Via del Casale di S. Basilio. 92. 00156 Roma RM,41.9401119,12.5744324,Restaurant Magna
Pizzeria Poldino,139,4.4,Via Benedetto Croce. 49. 00142 Roma RM,41.8417694,12.4841913,Pizza restaurant Magna
Al 114,139,4.3,Via delle Capannelle. 114. 00178 Roma RM,41.8345772,12.5701454,Restaurant.Caterer Magna
MonBurger Hamburgheria,140,4.8,Via Cassia. 701. 00189 Roma RM,41.9638298,12.444788,Hamburger restaurant Magna
GONDI Bistrot a Ponte Milvio,140,4.3,Piazzale di Ponte Milvio. 5/6/7. 00135 Roma RM,41.9370479,12.4659582,Bistro.Bar.Gourmet grocery store Magna
Unique Al Palatino Garden Restaurant,140,4.3,Via di S. Teodoro. 48. 00186 Roma RM,41.8901033,12.4837686,Italian restaurant.Mediterranean restaurant Magna
Terrazza Monti - Restaurant & Lounge Bar,140,4.2,Via Nazionale. 82. 00184 Roma RM,41.8988674,12.4906575,Restaurant Magna
Mangia a Domicilio (Via Selinunte),140,4.1,Via Selinunte. 63. 00174 Roma RM,41.8568519,12.5501639,Pizza takeaway.Hamburger restaurant.Takeout restaurant.Vegan restaurant Magna
La Piadineria,140,3.8,Via Ponzio Cominio. 4a. 00175 Roma RM,41.859976,12.5574898,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Traditional restaurant.Vegetarian restaurant Magna
La Piadineria,140,3.8,Viale Libia. 126. 00199 Roma RM,41.9311595,12.5188884,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant Magna
APPRODO,141,4.6,Via Augusto Dulceri. 56. 00176 Roma RM,41.8843087,12.5363514,Seafood restaurant Magna
Ristorante da Sbardella,141,4.4,Via Achille Vertunni. 97. 00155 Roma RM,41.9092487,12.6132839,Restaurant.Italian restaurant Magna
Pizza Cucina e...,141,4.3,Via Oslavia. 45. 00195 Roma RM,41.9188516,12.461495,Pizza restaurant Magna
Pizzeria Diamante,142,4.5,Viale Marx. 159. 00137 Roma RM,41.9369875,12.5584308,Pizza takeaway.Italian restaurant.Pizza restaurant Magna
Gino Piada Piadineria Ponte Milvio,142,4.4,Via Riano. 9. 00191 Roma RM,41.938644,12.469222,Piadina restaurant.Fast food restaurant.Restaurant Magna
I Baccanali,142,3.4,Via Aristide Merloni. 141. 00155 Roma RM,41.8840823,12.6068495,Italian restaurant Magna
Mordi Sandwichouse® - Borgo Pio 139,143,4.9,Borgo Pio. 139. 00193 Roma RM,41.9038935,12.459689,Sandwich shop.Family restaurant.Italian grocery store.Italian restaurant.Takeout restaurant.Mediterranean restaurant.Traditional restaurant.Vegan restaurant.Vegetarian restaurant Magna
Gianki caffè caffetteria bistrot,143,4.3,Via della Bufalotta. 146. 00137 Roma RM,41.9494306,12.5412804,Coffee shop.Bistro Magna
La Pizzetta,144,4.1,Largo Russel. 7. 00137 Roma RM,41.9366785,12.5563784,Pizza restaurant Magna
Pizza e Delizie,145,4.5,Viale del Vignola. 5A/B. 00196 Roma RM,41.9240681,12.4703485,Pizza restaurant.Bakery.Pastry shop Magna
Uliveto Restaurant & Terrace,145,4.4,Via Alberto Cadlolo. 101. 00136 Roma RM,41.9188573,12.4459894,Italian restaurant.Mediterranean restaurant Magna
Pizza In Roma di Bruno Salvatore,146,4.7,Via dei Colombi. 28. 00169 Roma RM,41.8677644,12.5929702,Pizza restaurant.Pizza takeaway Magna
Oasi della Pizza,146,4.6,Via del Calice. 33. 00178 Roma RM,41.8315283,12.5642018,Pizza restaurant.Italian restaurant Magna
Che FC Ristorante di pesce,147,4.8,Via Ascanio Sobrero. 2. 00146 Roma RM,41.8636488,12.4698485,Italian restaurant Magna
Bottega 94,147,4.6,Via Filippo Nicolai. 94. 00136 Roma RM,41.9166525,12.4408278,Restaurant Magna
Il Giardino Ristorante,147,4.6,Via Ludovisi. 49. 00187 Roma RM,41.9066487,12.4863856,Italian restaurant.Restaurant Magna
ROGUE,147,4.6,Via di Santa Maria Goretti. 7/9. 00199 Roma RM,41.9320403,12.522106,Hamburger restaurant.American restaurant.Beer hall Magna
Panina - Panini e Poke,147,4.3,Viale Europa. 310. 00144 Roma RM,41.8293191,12.4735857,Sandwich shop.Deli.Fast food restaurant.Poke bar.Small plates restaurant.Soup shop.Vegetarian restaurant Magna
Pizzeria Marinetti,147,4,Viale Filippo Tommaso Marinetti. 225. 00143 Roma RM,41.807163,12.4784462,Pizza restaurant Magna
"Antonio ""Porchetta""",149,4.7,Strada Provinciale 3/e Ardeatina. 888-894. 00178 Roma RM,41.8033361,12.5353461,Restaurant Magna
Gatto Bianco,149,4.3,Via Tiburtina. 1071. 00156 Roma RM,41.9327637,12.5849057,Bar.Small plates restaurant.Tea house.Tobacco shop Magna
Voglia di Pizza,149,4,Via Pollenza. 46. 00156 Roma RM,41.9432079,12.576836,Pizza restaurant.Kebab shop Magna
Blu Marino,150,4.8,Via Terni. 29. 00182 Roma RM,41.8852996,12.5186162,Seafood restaurant Magna
Enjoy Sushi - Porta di Roma,150,4.4,Via Monte Giberto. 63. 00138 Roma RM,41.9796091,12.5169689,Japanese restaurant Magna
Ristorante Cinese Felice 新园,150,3.8,Via Attilio Ambrosini. 164/166. 00147 Roma RM,41.849692,12.491179,Chinese restaurant.Sushi restaurant Magna
Johnny Rockets,150,3.8,Viale dell'Oceano Pacifico. 83. 00144 Roma RM,41.817063,12.4596323,Hamburger restaurant.American restaurant.Dance restaurant.Diner.Family restaurant.Lunch restaurant.New American restaurant.Restaurant.Traditional American restaurant Magna
Pico's Pigneto,151,4.8,Via del Pigneto. 156. 00176 Roma RM,41.8864794,12.5357573,Mexican restaurant Magna
Guenda,151,4.7,Via dei Cerchi. 73. 00186 Roma RM,41.8877878,12.4841241,Restaurant.Cocktail bar.Coffee shop.Small plates restaurant Magna
Bar Tabaccheria Ricevitoria Bonelli Paolo,151,4,Via Salaria. 1181. 00138 Roma RM,41.9844645,12.5085099,Bar.Bar tabac Magna
Brunswick Cafè,152,4.5,Lungotevere dell'Acqua Acetosa. 10. 00197 Roma RM,41.9336668,12.4796188,American restaurant Magna
Pinoy Ristorante,152,4.2,Via Gaeta. 21. 00189 Roma RM,41.9048059,12.5006637,Filipino restaurant.Fast food restaurant Magna
Aqla street food medio-orientale,153,4.9,Via Andrea Busiri Vici. 13. 00152 Roma RM,41.8827852,12.4575392,Arab restaurant.Takeout restaurant Magna
Più pizza specialita siciliane,153,4.1,Via Vibio Mariano. 51. 00189 Roma RM,41.9668625,12.4458604,Pizza restaurant.Italian restaurant Magna
Delizia S.R.L.,154,4.4,Via Pietro Belon. 130. 00169 Roma RM,41.8705806,12.5915107,Pizza restaurant Magna
Flora Forno & Bistrot,154,4.4,Via Attilio Ambrosini. 186. 00147 Roma RM,41.8501316,12.4918262,Bistro Magna
𝐆𝐀𝐍𝐁𝐀𝐑𝐔 𝐈𝐭𝐚𝐥𝐢𝐚𝐧 𝐒𝐮𝐬𝐡𝐢 𝐁𝐚𝐫,155,5,Via Gabriello Chiabrera. 71. 00145 Roma RM,41.8544823,12.4796058,Sushi takeaway.Japanese restaurant.Sushi restaurant Magna
Ristorante El Encuentro,156,4.6,Via Giorgio Pitacco. 49. 00177 Roma RM,41.8946079,12.5474453,Peruvian restaurant Magna
La Bersagliera,156,4.5,V.le dell'Esercito. 62/F. 00143 Roma RM,41.8126863,12.4872163,Restaurant.Pizza restaurant Magna
Cuor Di Pizza,156,4.3,Via della Farnesina. 135. 00135 Roma RM,41.9416182,12.4613681,Pizza restaurant.Italian restaurant Magna
Pizzeria Nuova Roma Di Placidi Luciano,156,4.3,Piazza Teofrasto. 3. 00171 Roma RM,41.8915178,12.5637416,Roman restaurant.Italian restaurant.Pizza restaurant Magna
Memento Burger,157,4.9,Via Baldo degli Ubaldi. 92/A. 00167 Roma RM,41.8987113,12.4329214,Hamburger restaurant Magna
Mauro And Co. Roma,157,4.6,Via Mario Musco. 20. 00147 Roma RM,41.8486016,12.4872761,Pizza restaurant.Italian restaurant Magna
Piadineria gnam gnam,157,4.3,Viale Palmiro Togliatti. 1453. 00155 Roma RM,41.9110019,12.5716653,Italian restaurant.Sandwich shop.Vegan restaurant Magna
Malaterra - Pizzeria,157,4.2,Euroma2. Viale dell'Oceano Pacifico. 83/c. 00144 Roma RM,41.817054,12.4586472,Pizza restaurant Magna
Tacos kings,158,4.8,Via degli Equi. 56. 00185 Roma RM,41.8957562,12.5135267,Tex-Mex restaurant.Mexican restaurant Magna
Pizza Mania tor Sapienza Roma,158,4.5,Via di Tor Sapienza. 91/A. 00155 Roma RM,41.8991314,12.591249,Pizza restaurant Magna
La Staffa,158,4.4,Via di Villa S. Filippo. 38/A. 00196 Roma RM,41.9274904,12.4920071,Restaurant.Meat dish restaurant.Seafood restaurant Magna
Ristorante Cinese,158,4,Via Poggio Ameno. 8. 00147 Roma RM,41.846805,12.4890948,Chinese restaurant.Japanese restaurant.Sushi restaurant Magna
Pizzeria Il Ternano,158,4,Via di Valle Melaina. 137. 00139 Roma RM,41.9498852,12.5260712,Restaurant.Pizza restaurant Magna
Quei Due Al Tuscolano,159,4.9,Via degli Ottavi. 6. 00174 Roma RM,41.8617987,12.552612,Pizza restaurant Magna
Mrgda Restaurant,159,4.9,Via Prenestina. 182. 00176 Roma RM,41.8920827,12.5345099,Ethiopian restaurant.African restaurant.Eritrean restaurant.Restaurant Magna
Vrasciò,159,4.6,Via del Pigneto. 79. Via del Pigneto. 77. 00176 Roma RM,41.8890219,12.5259463,Gastropub.Small plates restaurant Magna
Gusto Pizza,160,4.6,Via Tuscolana. 873. 00175 Roma RM,41.8575943,12.5612747,Pizza restaurant.Pizza takeaway Magna
Pizza e Kebab,160,4.1,Via Angelo Emo. 34. 00136 Roma RM,41.9055744,12.4477337,Turkish restaurant.Pizza takeaway Magna
Mater Terrae,160,4,Largo Febo. 2. 00186 Roma RM,41.8999692,12.4720889,Vegetarian restaurant Magna
La Piadineria,160,3.9,Viale Palmiro Togliatti. 2. 00173 Roma RM,41.8537388,12.571715,Fast food restaurant.Family restaurant.Health food restaurant.Italian restaurant.Takeout restaurant.Restaurant.Small plates restaurant.Traditional restaurant Magna
Caffetteria Sapori,161,4.7,Via della Farnesina. 87. 00135 Roma RM,41.9406789,12.4616551,Hamburger restaurant.Breakfast restaurant.Cafeteria.Coffee shop.Salad shop Magna
Ami Pokè,161,4.4,Centro Commerciale Anagnina. Via Torre di Mezzavia. 35. 00173 Roma RM,41.8373504,12.5942011,Hawaiian restaurant Magna
Super Q-Qualità,162,4.6,Via Appia Nuova. 438. 00179 Roma RM,41.8749322,12.5224729,Restaurant.Beer garden.Beer hall.Hamburger restaurant.Pizza delivery.Pizza restaurant.Pizza takeaway.Sandwich shop Magna
Ami Pokè,162,4.4,Via Tuscolana. 721. 00175 Roma RM,41.8613496,12.5546286,Hawaiian restaurant Magna
Mini Pizza 22 cm Gasperina,162,4.2,Via Gasperina. 201. 00173 Roma RM,41.8340968,12.6005561,Pizza restaurant Magna
Pizzeria da Mimmo,162,4.1,Via di Torrenova. 146. 00133 Roma RM,41.8732803,12.61897,Pizza restaurant Magna
Chicken Hut,162,3.6,Via delle Palme. 56. 00171 Roma RM,41.8891942,12.5649274,Bangladeshi restaurant.Fast food restaurant.Restaurant Magna
Moi Roma,163,4.8,Via Antonio Serra. 15. 00191 Roma RM,41.9434883,12.4727627,Restaurant Magna
Alice Pizza,163,4.2,Via Tor de' Schiavi. 407. 00171 Roma RM,41.8943103,12.5589641,Pizza restaurant Magna
Etimo Bistrot,164,4.6,Via Carlo Lorenzini. 15. 00137 Roma RM,41.9440449,12.5565075,Restaurant Magna
Ozio Restaurant,164,4.3,Via Orazio. 21. 00193 Roma RM,41.9072111,12.4665204,Restaurant Magna
Pizzeria Di Abdel Alim Gabrkhalil Adel,164,4.3,Via del Peperino. 54. 00158 Roma RM,41.9176455,12.5543956,Pizza restaurant.Italian restaurant Magna
Hallo Pizza,164,3.7,Via del Fringuello. 103. 00169 Roma RM,41.8711834,12.5971072,Pizza delivery.Pizza restaurant.Pizza takeaway Magna
CASALOCA Roma - Comida Contagiosa,165,4.5,Corso di Francia. 207. 00191 Roma RM,41.944366,12.4690421,Restaurant.Barbecue restaurant.Spanish restaurant Magna
Almatò,166,4.7,Via Augusto Riboty. 20/c. 00195 Roma RM,41.9155803,12.4548004,Italian restaurant Magna
Iruka Sushi Restaurant,166,4.4,Via Emilio Praga. 2. 00137 Roma RM,41.9450872,12.5591436,Takeout restaurant.Dumpling restaurant.Hawaiian restaurant.Sushi restaurant.Sushi takeaway.Tonkatsu restaurant Magna
Ristorante Carioca,166,3.8,Via Luigi Luciani. 52. 00197 Roma RM,41.9223288,12.481327,Brazilian restaurant.Restaurant Magna
Huang Minzhu Minzhu,167,4.4,Via delle Rose. 100. 00171 Roma RM,41.8901407,12.5652323,Chinese restaurant Magna
Ristorante Piacere,168,4.6,Via Oslavia. 33. 00195 Roma RM,41.9177599,12.4621469,Restaurant.Seafood restaurant Magna
Vulcano Ponte Milvio,169,4.3,Via Flaminia. 479. 00191 Roma RM,41.9381354,12.4679681,Restaurant.Cocktail bar.Pizza restaurant Magna
Pizza Matta,169,4.3,Via Val di Sangro. 74/76. 00141 Roma RM,41.9444462,12.521876,Pizza restaurant.Kebab shop.Restaurant Magna
Ristorante L' Arca di Noah Pigneto,170,4.8,Via Fortebraccio. 14/B. 00176 Roma RM,41.8898224,12.5282398,Restaurant.Roman restaurant.Seafood restaurant Magna
Il Borgo Di Daniele,171,4.5,Via Tuscolana. 553/a. 00181 Roma RM,41.8655846,12.5429702,Restaurant.Chophouse restaurant.Pizza restaurant.Small plates restaurant Magna
La Stella Tavola Calda,171,4.4,Via Rapagnano. 71. 00138 Roma RM,41.9822816,12.5132791,Pizza restaurant Magna
Pasticceria Le Rondini Bistrò Pizzeria Gelateria Caffetteria,171,4.3,Via delle Rondini. 51. 00169 Roma RM,41.8652154,12.5935309,Restaurant.Bar.Bistro.Ice cream shop.Pizza restaurant.Cake shop Magna
Mapè,172,4.8,Via Tino Buazzelli. 59. 00137 Roma RM,41.942511,12.568347,Pizza restaurant Magna
Pizza Art,172,4.3,Via Fonteiana. 63. 00152 Roma RM,41.8817992,12.4548052,Pizza restaurant.Italian restaurant.Pizza takeaway Magna
